make_id,make_name,model_id,model_name
452,BMW,13825,230i
452,BMW,13826,M240i
452,BMW,13827,430i
452,BMW,13828,440i
452,BMW,13834,B7
452,BMW,13835,740e
452,BMW,13868,750i / ALPINA B7
452,BMW,14503,533i
452,BMW,14504,633 csi
452,BMW,14505,733i
452,BMW,14578,R 100 RS
452,BMW,14579,K 100 LT
452,BMW,14580,K 100 RS
452,BMW,14581,K1
452,BMW,14583,K100
452,BMW,14584,K 100 RT
452,BMW,14585,R 65
452,BMW,14586,R 80
452,BMW,14587,R 80 RT
452,BMW,14588,R 80 GS
452,BMW,14589,R 65 LS
452,BMW,14590,R 80 ST
452,BMW,14829,R 100 CS
452,BMW,19172,730i
452,BMW,20811,540d
452,BMW,20813,530e
452,BMW,20814,M550i
452,BMW,20815,M760i
452,BMW,21787,650i / ALPINA B6
452,BMW,21788,750Li / ALPINA B7
452,BMW,21790,750Lxi / ALPINA B7
452,BMW,21791,750xi / ALPINA B7
452,BMW,21792,750i / B7
452,BMW,21793,650i / B6
452,BMW,24940,X2
452,BMW,24944,640xi
452,BMW,25884,X7
452,BMW,26481,M340i
452,BMW,26482,745e
452,BMW,26483,840i
452,BMW,26484,M850i
452,BMW,26485,M8
452,BMW,26611,G 310 R
452,BMW,26612,G 310 GS
452,BMW,26613,C 400 GT
452,BMW,26614,C 400 X
452,BMW,26617,F 750 GS
452,BMW,26618,F 850 GS
452,BMW,26625,R 1250 GS
452,BMW,26626,R 1250 RT
452,BMW,26628,R 1250 R
452,BMW,26629,R 1250 RS
452,BMW,26636,K 1600 B
452,BMW,26637,C Evolution
452,BMW,26851,G 650
452,BMW,27296,F 900
452,BMW,28092,R 18 Classic
452,BMW,28093,R 18
452,BMW,28100,M440i
452,BMW,29050,M760Li
452,BMW,29051,745Le
452,BMW,29052,B8
452,BMW,29435,CE 04
452,BMW,29436,M 1000
452,BMW,29578,iX
452,BMW,29579,i4
452,BMW,30512,i7
452,BMW,30516,XM
10199,APOLLO,26520,Street Bike
10199,APOLLO,27237,On road Motorcycle
10199,APOLLO,27238,Scooter
11081,ALPINE,28916," Alpine"
443,MASERATI,1699,Quattroporte
443,MASERATI,1700,Granturismo
443,MASERATI,9746,Coupe
443,MASERATI,9747,Spyder
443,MASERATI,11445,Ghibli
443,MASERATI,11446,Levante
443,MASERATI,14622,Merak
443,MASERATI,14623,Biturbo
443,MASERATI,23167,TC
443,MASERATI,23168,430
443,MASERATI,23169,228
443,MASERATI,28982,MC20
443,MASERATI,30381,Grecale
478,NISSAN,1890,GT-R
478,NISSAN,1894,Versa
478,NISSAN,1898,Versa Note
478,NISSAN,1904,Altima
478,NISSAN,1905,Leaf
478,NISSAN,1906,370Z
478,NISSAN,1907,Sentra
478,NISSAN,1911,Pathfinder
478,NISSAN,1912,Juke
478,NISSAN,1913,Rogue
478,NISSAN,1914,Murano
478,NISSAN,1915,Armada
478,NISSAN,1916,Xterra
478,NISSAN,1917,Quest
478,NISSAN,1918,NV200
478,NISSAN,1919,Frontier
478,NISSAN,1920,Titan
478,NISSAN,1922,NV
478,NISSAN,2302,Maxima
478,NISSAN,2303,350Z
478,NISSAN,2323,X-Trail
478,NISSAN,2341,Cube
478,NISSAN,5565,240SX
478,NISSAN,5566,300ZX
478,NISSAN,5748,Pickup
478,NISSAN,5756,Altra-EV
478,NISSAN,11506,NX
478,NISSAN,11507,NX/Sentra
478,NISSAN,11508,Stanza
478,NISSAN,11509,Axxess
478,NISSAN,13524,PULSAR
478,NISSAN,14272,Van
478,NISSAN,14329,Stanza Wagon
478,NISSAN,14385,200SX
478,NISSAN,17214,Rogue Sport
478,NISSAN,17615,Sentra Classic
478,NISSAN,17616,Altra
478,NISSAN,17817,Micra
478,NISSAN,18137,Rogue Select
478,NISSAN,22791,Kicks
478,NISSAN,30039,NISSAN Z
478,NISSAN,30884,ARIYA
499,KIA,2299,Rio
499,KIA,2460,Soul
499,KIA,2461,Borrego
499,KIA,2462,Forte
499,KIA,2738,Rondo
499,KIA,2739,Optima
499,KIA,2740,Sedona
499,KIA,2769,Sorento
499,KIA,2770,Sportage
499,KIA,3071,Cadenza
499,KIA,3184,K900
499,KIA,5498,Sephia
499,KIA,5499,Spectra
499,KIA,5500,Amanti
499,KIA,5759,Spectra LD
499,KIA,9243,Sephia II/Spectra
499,KIA,12815,Forte Koup
499,KIA,13630,Soul EV
5848,MGS GRAND SPORT (MARDIKIAN),15271,Miami
499,KIA,15705,Niro
499,KIA,21370,Stinger
499,KIA,25756,Telluride
499,KIA,26900,Seltos
499,KIA,27527,K5
499,KIA,28294,Carnival
499,KIA,29462,EV6
509,SUZUKI,2096,DR200SE
509,SUZUKI,2097,GZ250
509,SUZUKI,2098,AN400 / AN400S
509,SUZUKI,2099,DR-Z400SL
509,SUZUKI,2102,GSX600F/GSX600FT
509,SUZUKI,2103,GSX-R600L
509,SUZUKI,2104,GSF650S
509,SUZUKI,2105,GSF650SA
509,SUZUKI,2106,DR650SEL
509,SUZUKI,2107,SV650/SV650S/SV650SF
509,SUZUKI,2108,AN650L
509,SUZUKI,2109,AN650A
509,SUZUKI,2110,LS650L
509,SUZUKI,2111,DL650L
509,SUZUKI,2112,GSX750F/GSX750FT
509,SUZUKI,2115,GSX-R750/GSX-R750T
509,SUZUKI,2116,VS800
509,SUZUKI,2117,VZ800/VZ800Z
509,SUZUKI,2118,VL800 / VL800T / VL800C/VL800B
509,SUZUKI,2119,DL1000
509,SUZUKI,2120,SV1000 / SV1000S
509,SUZUKI,2121,GSX-R1000L
509,SUZUKI,2122,GSF1250S
509,SUZUKI,2123,GSX1300R
509,SUZUKI,2124,VS1400/VS1400GL
509,SUZUKI,2125,VL1500 / VL1500T
509,SUZUKI,2126,VZR1800/VZR1800Z/VZR1800N
509,SUZUKI,2133,LT-Z50/LT-Z50Z
509,SUZUKI,2138,LT-Z250/ LT-Z250Z
509,SUZUKI,2139,LT-F400F
509,SUZUKI,2140,LT-A400F/KING QUAD 400AS
509,SUZUKI,2141,LT-Z400L/LT-Z400ZL
509,SUZUKI,2143,LT-R450/LT-R450Z
509,SUZUKI,2144,LT-F500F
509,SUZUKI,2145,LT-A500F
509,SUZUKI,2146,LT-A700X
509,SUZUKI,3139,Aerio
509,SUZUKI,3143,XL7
509,SUZUKI,3152,SX4
509,SUZUKI,3156,Equator
509,SUZUKI,3157,Kizashi
509,SUZUKI,3186,DR-Z70
509,SUZUKI,3187,DR-Z125L
509,SUZUKI,3188,DR-Z125LL
509,SUZUKI,3189,DR-Z250
509,SUZUKI,3190,DR-Z400E
509,SUZUKI,3191,RM85
509,SUZUKI,3192,RM85L
509,SUZUKI,3193,RM125T
509,SUZUKI,3194,RM-Z250L
509,SUZUKI,3195,RM250/ RM250T
509,SUZUKI,3196,RM-Z450L
509,SUZUKI,3205,LT-Z90L
509,SUZUKI,3206,LT-F400
509,SUZUKI,3207,LT-A400
509,SUZUKI,3208,LT-A450X
509,SUZUKI,3272,JR80
509,SUZUKI,3385,LT-A750
509,SUZUKI,3388,AN400
509,SUZUKI,3389,AN400AL
509,SUZUKI,3393,SV650A/SV650SA/SV650SAF
509,SUZUKI,3394,VLR1800/VLR1800T
509,SUZUKI,3396,SFV650L
509,SUZUKI,3397,GSX650F
509,SUZUKI,3399,GSF1250SA
509,SUZUKI,3400,GSX1300BK
509,SUZUKI,3401,GSX1300BKA
509,SUZUKI,3402,VZ1500L
509,SUZUKI,3407,LT-A500XP
509,SUZUKI,3408,LT-A750XP
509,SUZUKI,3414,VZ800L
509,SUZUKI,3415,TU250XL
509,SUZUKI,3417,GSX-R1000/GSX-R1000Z
509,SUZUKI,3418,VL1500L/VL1500BL/VL1500TL/VL1500BTL
509,SUZUKI,3429,UH200L
509,SUZUKI,3430,DL1000A/DL1000AA
509,SUZUKI,6105,Swift
509,SUZUKI,6106,Forenza
509,SUZUKI,6107,Reno
509,SUZUKI,8564,Esteem
509,SUZUKI,8568,Vitara
509,SUZUKI,8572,Sidekick
509,SUZUKI,8574,Sidekick Sport
509,SUZUKI,8575,X-90
509,SUZUKI,8588,TL1000R
509,SUZUKI,8589,GN125E/ GN125ET
509,SUZUKI,8590,DR350SE
509,SUZUKI,8591,GS500E/GS500ET
509,SUZUKI,8592,GSF600S/GSF600ST
509,SUZUKI,8593,LS650P
509,SUZUKI,8594,VS800GL
509,SUZUKI,8595,RF900R
509,SUZUKI,8596,TL1000S
509,SUZUKI,8597,GSX-R1100W
509,SUZUKI,8598,GSF1200S/SA
509,SUZUKI,8600,RM80T
509,SUZUKI,10085,GSX-R750L
509,SUZUKI,10203,VZR1800BZL
509,SUZUKI,10211,VL1500BL/VL1500TL
509,SUZUKI,10212,VL800L/VL800TL
509,SUZUKI,10214,GSX1300RAL
509,SUZUKI,10215,GSX-R1000AL
509,SUZUKI,10228,DR200SL
509,SUZUKI,10229,GSX-S750ZL/GSX-S750L
509,SUZUKI,10233,GW250FL/GW250ZL
509,SUZUKI,10235,DR-Z400SML
509,SUZUKI,10238,UH200AL
509,SUZUKI,10243,DL650XA/DL650A
509,SUZUKI,10244,GW250/GW250F/GW250Z
509,SUZUKI,10245,GSF1250SA/GSX1250SA
509,SUZUKI,10246,GSX-S1000
509,SUZUKI,10247,GSX-S1000A
509,SUZUKI,10248,GSX-S1000F
509,SUZUKI,10249,GSX-S1000FA
509,SUZUKI,10255,LT-A50
509,SUZUKI,10256,LT80
509,SUZUKI,10257,LT-F160
509,SUZUKI,10258,LT-F250L
509,SUZUKI,10259,LT-F250F
509,SUZUKI,10260,LT-F300F
509,SUZUKI,10263,LT-Z400L
509,SUZUKI,10267,GS500
509,SUZUKI,10268,GSX600F
509,SUZUKI,10269,GSF600S
509,SUZUKI,10270,SV650/SV650S
509,SUZUKI,10271,GSX750F
509,SUZUKI,10272,VL800
509,SUZUKI,10274,VS1400GLP
509,SUZUKI,10275,VL1500
509,SUZUKI,10276,JR50
509,SUZUKI,10277,DR-Z400
509,SUZUKI,10278,RM125
509,SUZUKI,10279,RM250
509,SUZUKI,10282,DR-Z110
509,SUZUKI,10286,RM60
509,SUZUKI,10287,RM65
509,SUZUKI,10288,RM100
509,SUZUKI,10291,Grand Vitara
509,SUZUKI,10292,Grand Vitara XL-7
509,SUZUKI,10293,GS500E
509,SUZUKI,10294,GSF1200S
509,SUZUKI,10296,SV650
509,SUZUKI,10987,Verona
509,SUZUKI,11605,Samurai
509,SUZUKI,12756,RV200L7
509,SUZUKI,12758,SV650L7
509,SUZUKI,12759,SV650AL7
509,SUZUKI,12761,GSX-S1000AL7
509,SUZUKI,12762,GSX-S1000FAL7
509,SUZUKI,12766,GSX-R1000R
509,SUZUKI,12767,GSX-R750L7
509,SUZUKI,12769,GSX-R600L7
509,SUZUKI,12772,DL650XAL7
509,SUZUKI,12783,GSX-R1000L7/GSX-R1000AL7
509,SUZUKI,13058,DL650XAL/DL650AAL/DL650AL
509,SUZUKI,13059,DL1000AL/DL1000AAL
509,SUZUKI,13060,LT-A400FCL/LT-A400FL
509,SUZUKI,13061,LT-A400FCL/LT-A400FL/ LT-A400FZL
509,SUZUKI,13062,LT-A500XCL/LT-A500XL
509,SUZUKI,13063,LT-A500XPCL/LT-A500XPL
509,SUZUKI,13064,LT-A500XPL
509,SUZUKI,13065,LT-A750XL/LT-A750XCL
509,SUZUKI,13066,LT-A750XPCL/LT-A750XPL/LT-A750XPZL
509,SUZUKI,13076,DL650AAL/DL650AL
509,SUZUKI,13077,LT-A500XPCL/LT-A500XPL/LT-A500XPZL
509,SUZUKI,13078,LT-A750XL/LT-A750XCL/LT-A750XZL
509,SUZUKI,13082,VZR1800BZL/VZR1800L/VZR1800ZL
509,SUZUKI,13083,GSX1300RAL/GSX1300RAZL
509,SUZUKI,13084,GW250L
509,SUZUKI,13085,VL800TL
509,SUZUKI,13086,VL800BL/VL800CL/VL800L/VL800TL
509,SUZUKI,13110,LT-A400F/LT-A400FCL
509,SUZUKI,13114,LT-A750X/LT-A750XCL/LT-A750XL
509,SUZUKI,13116,RM85LL
509,SUZUKI,13117,DR200SEL
509,SUZUKI,13118,DL650AL
509,SUZUKI,13119,VL800CL/VL800L/VL800TL
509,SUZUKI,13120,GSX-R1000L/GSX-R1000ZL
509,SUZUKI,13121,VZR1800L/VZR1800ZL
509,SUZUKI,13122,LT-A400F/LT-A400FCL/LT-A400FL
509,SUZUKI,13123,LT-A500X/LT-A500XCL/LT-A500XL
509,SUZUKI,13124,DL1000L
509,SUZUKI,13125,GSX1250FAL
509,SUZUKI,13126,GSX1300RL/GSX1300RZL
509,SUZUKI,13128,LT-A750XL
509,SUZUKI,13129,LT-A750XPL
509,SUZUKI,13130,DL650A
509,SUZUKI,13131,GSX1300RL
509,SUZUKI,13132,AN400L
509,SUZUKI,13143,LT-A400F
509,SUZUKI,13144,LT-A400FU
509,SUZUKI,13145,LT-A500
509,SUZUKI,13146,LT-F250
509,SUZUKI,13147,LT-F400FU
509,SUZUKI,13148,LT-R450
509,SUZUKI,13149,LT-R450Z
509,SUZUKI,13152,LT-Z400/LT-Z400Z
509,SUZUKI,13154,LT-Z90
509,SUZUKI,13155,RM-Z250
509,SUZUKI,13156,RM-Z450
509,SUZUKI,13157,DR-Z400S
509,SUZUKI,13158,DR650SE
509,SUZUKI,13159,DR-Z125
509,SUZUKI,13160,RMX450
509,SUZUKI,13161,DL650
509,SUZUKI,13162,GSX-R600
509,SUZUKI,13163,GSX-R750
509,SUZUKI,13164,GSX1250FA
509,SUZUKI,13165,GS500(GS500H)/GS500F(GS500FH)
509,SUZUKI,13166,GSX650FA
509,SUZUKI,13167,LS650
509,SUZUKI,13168,SFV650
509,SUZUKI,13169,SFV650A
509,SUZUKI,13170,TU250X
509,SUZUKI,13171,VZ1500
509,SUZUKI,13172,VL800/VL800C/VL800T
509,SUZUKI,13173,VZR1800/VZR1800Z
509,SUZUKI,13174,AN400A
509,SUZUKI,13175,AN650
509,SUZUKI,13176,AN650AL
509,SUZUKI,13177,UZ125C
509,SUZUKI,13178,LT-F500F/QUADRUNNER
509,SUZUKI,13179,GSX-R1000
509,SUZUKI,13180,VS1400
509,SUZUKI,13181,LT-Z250
509,SUZUKI,13183,LT-Z50
509,SUZUKI,13184,VZ800/VZ800B/VZ800Z
509,SUZUKI,13185,LT-A750X/LT-A750XZ/LT-A750XC
509,SUZUKI,13186,SV650A/SV650SA
509,SUZUKI,13188,VZ800
509,SUZUKI,13189,SV1000S
509,SUZUKI,13190,VZR1800
509,SUZUKI,13191,LT-Z250K
509,SUZUKI,13197,LT-F400F/LT-F400FC
509,SUZUKI,13201,LT-A400F/LT-A400FC/LT-A400FH
509,SUZUKI,13203,LT-A500F/LT-A500FC
509,SUZUKI,13205,GSF1200
509,SUZUKI,13213,GSX-R600/GSX-R600X
509,SUZUKI,13216,GSX-R750/GSX-R750X
509,SUZUKI,13217,GSF1200S/GSF1200SZ
509,SUZUKI,13219,LT-A400F/LT-A400FZ
509,SUZUKI,13221,LT-Z400Z
509,SUZUKI,13223,QUV620F
509,SUZUKI,13224,VL800/VL800T/VL800Z
509,SUZUKI,13227,GSX600FK
509,SUZUKI,13229,LT-V700F
509,SUZUKI,13230,VZ1600
509,SUZUKI,13232,GS500FK
509,SUZUKI,13233,GSX-R600K
509,SUZUKI,13234,GSX750FK
509,SUZUKI,13235,GSX-R750K
509,SUZUKI,13236,GSX-R1000K
509,SUZUKI,13237,GSF1200SK
509,SUZUKI,13238,GSX1300RK
509,SUZUKI,13239,GZ250K
509,SUZUKI,13240,LS650PK
509,SUZUKI,13241,DL650K
509,SUZUKI,13242,VS800GLK
509,SUZUKI,13243,VZ800K
509,SUZUKI,13244,VL800K
509,SUZUKI,13245,DL1000K
509,SUZUKI,13246,VS1400GLPK
509,SUZUKI,13247,VL1500K
509,SUZUKI,13248,DR200SEK
509,SUZUKI,13249,DR-Z400SK
509,SUZUKI,13250,DR650SEK
509,SUZUKI,13251,AN400K
509,SUZUKI,13252,AN650K
509,SUZUKI,13253,JR80K
509,SUZUKI,13254,JR50K
509,SUZUKI,13255,DR-Z125K
509,SUZUKI,13256,DR-Z125LK
509,SUZUKI,13257,DR-Z250K
509,SUZUKI,13258,DR-Z400K
509,SUZUKI,13259,DR-Z400EK
509,SUZUKI,13260,RM85K
509,SUZUKI,13261,RM125K
509,SUZUKI,13262,RM85LK
509,SUZUKI,13263,RM250K
509,SUZUKI,13265,LT80K
509,SUZUKI,13266,LT160K
509,SUZUKI,13267,LT-F250FK
509,SUZUKI,13268,LT-F250K
509,SUZUKI,13269,LT-F400K
509,SUZUKI,13270,LT-A400K
509,SUZUKI,13271,LT-F400FK
509,SUZUKI,13272,LT-A400FK
509,SUZUKI,13273,LT-Z400K
509,SUZUKI,13274,LT-F500FK
509,SUZUKI,13275,LT-A500FK
509,SUZUKI,13276,RM60K
509,SUZUKI,13277,RM65K
509,SUZUKI,13278,RM100K
509,SUZUKI,13279,DR-Z110K
509,SUZUKI,13280,RM-Z250K
509,SUZUKI,13281,VZ1600K
509,SUZUKI,13282,GSF600SK
509,SUZUKI,13284,GSF1200SK/GSF1200K
509,SUZUKI,13285,SV650K/SV650SK
509,SUZUKI,13286,TL1000RK
509,SUZUKI,13287,SV1000K / SV1000SK
509,SUZUKI,13289,GS500K
509,SUZUKI,13293,RM80
509,SUZUKI,13295,DS80
509,SUZUKI,13298,DR350
509,SUZUKI,13299,GN125E
509,SUZUKI,13300,RMX250
509,SUZUKI,13302,LT-F4WDX
509,SUZUKI,13303,LT-F4WD
509,SUZUKI,13304,RF600R
509,SUZUKI,13305,DR125SE
509,SUZUKI,13307,DR250SE
509,SUZUKI,13308,GSX-R750W
509,SUZUKI,14393,Low Speed Vehicle
509,SUZUKI,14591,GSX-R600W
509,SUZUKI,14592,GSF400
509,SUZUKI,14593,GSX1100G
509,SUZUKI,14594,DR650S
509,SUZUKI,14595,VX800
509,SUZUKI,14597,Forsa
509,SUZUKI,14607,GSX-R1100
509,SUZUKI,14608,GS550L
509,SUZUKI,14609,GS700E
509,SUZUKI,14610,GS1150E
509,SUZUKI,14611,SP600
509,SUZUKI,14612,GV700GL
509,SUZUKI,14613,GV1200GL
509,SUZUKI,14812,Business
509,SUZUKI,14814,Family
509,SUZUKI,14815,Touring
509,SUZUKI,14816,Leisure
509,SUZUKI,14817,Enduro
509,SUZUKI,14818,Off Road Play
509,SUZUKI,14819,Mini-Leisure
509,SUZUKI,14820,Moto-Cross
509,SUZUKI,18304,LS650BL7
509,SUZUKI,18306,GSX-R1000RAL7/GSX-R1000RAZL7
509,SUZUKI,18890,Boulevard M109R B.O.S.S.(VZR1800BZL8)
509,SUZUKI,18891,Boulevard M90(VZ1500L8)
509,SUZUKI,18892,Boulevard M50(VZ800L8)
509,SUZUKI,18895,Boulevard S40(LS650BL8 )
509,SUZUKI,18896,GSX-S750ZAL8 / GSX-S750L8
509,SUZUKI,18897,GSX-S750L8
509,SUZUKI,18898,RV200L8
509,SUZUKI,18899,TU250XL8
509,SUZUKI,18900,GSX250R
509,SUZUKI,18901,SV650L8
509,SUZUKI,18902,SV650AL8
509,SUZUKI,18905,GSX-S1000FAL8
509,SUZUKI,18906,GSX-S1000AL8 / GSX-S1000ZAL8
509,SUZUKI,18907,Hayabusa(GSX1300RAL8)
509,SUZUKI,18908,GSX-R1000L8
509,SUZUKI,18912,GSX-R750L8
509,SUZUKI,18913,GSX-R600L8
509,SUZUKI,18915,GSX-R1000L8 / GSX-R1000AL8
509,SUZUKI,18916,GSX-R1000RAL8 / GSX-R1000RZAL8
509,SUZUKI,18917,Boulevard C90 B.O.S.S. (VL1500BL8)  / Boulevard C90T(VL1500TL8)
509,SUZUKI,18918,Boulevard C50(VL800L8) / Boulevard C50T(VL800TL8)
509,SUZUKI,18920,V-Strom 650XT Adventure
509,SUZUKI,18921,V-Strom 650XT
509,SUZUKI,18922,V-Strom 1000 ABS(DL1000AL8) / V-Strom 1000 XT ABS(DL100XAL8)
509,SUZUKI,18959,DR650SEL8
509,SUZUKI,18960,DR-Z400SL8
509,SUZUKI,18961,DR200SL8
509,SUZUKI,18962,DR-Z400SML8
509,SUZUKI,18963,Burgman 650(AN650ZL8)
509,SUZUKI,18964,Burgman 400 ABS(AN400AL8 )
509,SUZUKI,18965,Burgman 200 ABS(UH200AL8)
509,SUZUKI,24801,Boulevard M109R B.O.S.S. (VZR1800BZL9)
509,SUZUKI,24802,Boulevard M90 (VZ1500L9)
509,SUZUKI,24803,Boulevard M50 (VZ800L9)
509,SUZUKI,24804,Boulevard C90 B.O.S.S. (VL1500BL9) / Boulevard C90T (VL1500TL9)
509,SUZUKI,24805,Boulevard C50 (VL800L9) / Boulevard C50T (VL800TL9)
509,SUZUKI,24806,Boulevard S40 (LS650BL9)
509,SUZUKI,24807,GSX-Z750ZAL9 (50st) / GSX-S750YAL9 (50st) / GSX-S750ZL9 (50st)
509,SUZUKI,24808,GSX-S750ZL9 (49st)
509,SUZUKI,24809,RV200L9
509,SUZUKI,24810,TU250XL9
509,SUZUKI,24812,SV650L9
509,SUZUKI,24813,SV650AL9 / SV650XAL9
509,SUZUKI,24814,GSX-S1000AL9/GSXS1000ZAL9/GSXS1000YAL9
509,SUZUKI,24815,GSXS1000FZL9
509,SUZUKI,24816,GSX1300RAL9 (Hayabusa)
509,SUZUKI,24817,GSX-R1000AL9 (49st)
509,SUZUKI,24818,GSX-R1000AL9 (50st)
509,SUZUKI,24819,GSXR1000RAL9 (49st) / GSXR1000RZL9 (49st)
509,SUZUKI,24822,GSXR1000RAL9 (50st) / GSXR1000RZL9 (50st)
509,SUZUKI,24823,GSX-R750L9
509,SUZUKI,24824,GSX-R600L9
509,SUZUKI,24830,DR650SEL9
509,SUZUKI,24831,DR-Z400SL9
509,SUZUKI,24832,DR200SL9
509,SUZUKI,24833,DR-Z400SML9
509,SUZUKI,24834,Burgman 400 ABS (AN400AL9)
509,SUZUKI,24835,Burgman 200 ABS (UH200AL9)
509,SUZUKI,24905,RMX450ZL
509,SUZUKI,24917,LT-F400FL/KingQuad 400 FSi
509,SUZUKI,24918,LT-A400FCL/LT-A400FL/LT-A400FZL (KingQuad 400 ASi)
509,SUZUKI,24921,LT-A500XPCL/LT-A500XPL/LT-A500XPZL (KingQuad 500 AXi Pwr Strg)
509,SUZUKI,24924,LT-A500XCL/LT-A500XL (KingQuad 500 AXi)
509,SUZUKI,24926,LT-A750XCL/LT-A750XL (KingQuad 750 AXi)
509,SUZUKI,24928,LT-A750XPCL/LT-A750XPL/LT-A750XPZL (KingQuad 750 AXi Pwr Strg)/Ltd Edition
509,SUZUKI,24933,DR-Z125LL/DR-Z125L
509,SUZUKI,24934,LT-Z90L/QuadSport Z90
509,SUZUKI,24935,LT-Z50L
509,SUZUKI,25564,DL650XAAL9 (V-Strom 650XT Touring)
509,SUZUKI,25565,DL1000XAAL9 (V-Strom 1000XT Adventure)
509,SUZUKI,26256,GSXS1000SM0
509,SUZUKI,26264,GSX1300RAM0 (Hayabusa)
509,SUZUKI,26271,Boulevard C50T
509,SUZUKI,26277,AN400AM0 (Burgman 400)
509,SUZUKI,26278,UH200AM0 (Burgman 200 ABS)
509,SUZUKI,26827,GV1400
509,SUZUKI,26828,VS700
509,SUZUKI,26845,VS750 Intruder
509,SUZUKI,26846,GSX1100
509,SUZUKI,26848,GS750
509,SUZUKI,26855,SP200
509,SUZUKI,26856,GS450
509,SUZUKI,26857,GSX1300 RK5
509,SUZUKI,27299,DR-Z400SM
509,SUZUKI,27300,DR200S
509,SUZUKI,27303,V-Strom 1050
509,SUZUKI,27304,V-Strom 1050XT
509,SUZUKI,27454,Suzuki Boulevard M109R B.O.S.S.
509,SUZUKI,27457,GSX-S750
509,SUZUKI,27458,V-Strom 650
509,SUZUKI,27969,GSXS1000SM1
509,SUZUKI,28729,GSX1300RRM2 / GSX1300RRZM2
509,SUZUKI,28731,UH200AM2
509,SUZUKI,29215,Burgman
509,SUZUKI,29463,Boulevard
509,SUZUKI,29464,GSX
509,SUZUKI,30338,LT-A750 / King Quad 750
509,SUZUKI,30371,DR250F
